transaction_id,product_id,product_id_dict,customer_id,transaction_date,online_order,order_status,list_price,standard_cost
14763,67,#VALUE!,2212,11/19/2017,False,Approved,"544,05","376,84"
14805,67,#VALUE!,1314,8/12/2017,False,Approved,"544,05","376,84"
14844,67,#VALUE!,2621,10/11/2017,True,Approved,"1071,23","380,74"
14916,67,#VALUE!,1739,9/17/2017,False,Approved,"544,05","376,84"
15003,67,#VALUE!,2540,7/29/2017,False,Approved,"544,05","376,84"
15064,67,#VALUE!,1056,12/6/2017,False,Approved,"544,05","376,84"
15106,67,#VALUE!,1954,7/9/2017,,Approved,"544,05","376,84"
15206,67,#VALUE!,322,1/11/2017,False,Approved,"544,05","376,84"
15224,67,#VALUE!,1501,3/2/2017,False,Approved,"544,05","376,84"
15469,67,#VALUE!,1746,9/16/2017,True,Approved,"1071,23","380,74"
15822,67,#VALUE!,3183,7/21/2017,True,Approved,"544,05","376,84"
15881,67,#VALUE!,206,5/15/2017,True,Approved,"544,05","376,84"
15937,67,#VALUE!,712,9/20/2017,True,Approved,"544,05","376,84"
15954,67,#VALUE!,1864,9/19/2017,False,Approved,"544,05","376,84"
15983,67,#VALUE!,81,3/8/2017,False,Approved,"1071,23","380,74"
16109,67,#VALUE!,2223,2/18/2017,True,Approved,"544,05","376,84"
16219,67,#VALUE!,237,1/30/2017,True,Approved,"1071,23","380,74"
16357,67,#VALUE!,515,6/12/2017,True,Approved,"1071,23","380,74"
16635,67,#VALUE!,1124,11/16/2017,False,Approved,"544,05","376,84"
16680,67,#VALUE!,1469,7/3/2017,False,Approved,"544,05","376,84"
16824,67,#VALUE!,2144,5/9/2017,True,Approved,"544,05","376,84"
16898,67,#VALUE!,488,2/16/2017,True,Approved,"544,05","376,84"
16953,67,#VALUE!,173,9/1/2017,True,Approved,"544,05","376,84"
17100,67,#VALUE!,483,11/5/2017,False,Approved,"544,05","376,84"
17172,67,#VALUE!,313,12/13/2017,False,Approved,"544,05","376,84"
17225,67,#VALUE!,2668,3/27/2017,True,Approved,"544,05","376,84"
17235,67,#VALUE!,2181,10/7/2017,True,Approved,"544,05","376,84"
17617,67,#VALUE!,2289,5/12/2017,True,Approved,"544,05","376,84"
17715,67,#VALUE!,3211,11/25/2017,True,Approved,"1071,23","380,74"
17890,67,#VALUE!,3327,1/27/2017,,Approved,"544,05","376,84"
17893,67,#VALUE!,786,12/9/2017,False,Approved,"544,05","376,84"
17901,67,#VALUE!,3346,5/25/2017,True,Approved,"1071,23","380,74"
18178,67,#VALUE!,3495,1/24/2017,False,Approved,"1071,23","380,74"
18201,67,#VALUE!,61,8/29/2017,False,Approved,"1071,23","380,74"
18295,67,#VALUE!,2986,2/13/2017,True,Approved,"544,05","376,84"
18403,67,#VALUE!,3499,11/9/2017,True,Approved,"544,05","376,84"
18473,67,#VALUE!,2368,7/29/2017,False,Approved,"544,05","376,84"
18486,67,#VALUE!,3465,7/1/2017,True,Cancelled,"1071,23","380,74"
18531,67,#VALUE!,1884,2/11/2017,True,Approved,"544,05","376,84"
18579,67,#VALUE!,3397,10/2/2017,True,Approved,"544,05","376,84"
18836,67,#VALUE!,1341,1/22/2017,False,Approved,"544,05","376,84"
18902,67,#VALUE!,866,3/26/2017,True,Approved,"544,05","376,84"
18976,67,#VALUE!,200,12/23/2017,False,Approved,"544,05","376,84"
19007,67,#VALUE!,1758,11/25/2017,True,Approved,"544,05","376,84"
19079,67,#VALUE!,3142,8/19/2017,False,Approved,"544,05","376,84"
19117,67,#VALUE!,473,5/21/2017,False,Approved,"544,05","376,84"
19174,67,#VALUE!,3342,2/13/2017,False,Approved,"544,05","376,84"
19210,67,#VALUE!,2773,4/7/2017,True,Approved,"544,05","376,84"
19252,67,#VALUE!,25,12/1/2017,True,Approved,"544,05","376,84"
19390,67,#VALUE!,3340,1/20/2017,False,Approved,"544,05","376,84"
19399,67,#VALUE!,2204,8/21/2017,False,Approved,"1071,23","380,74"
19682,67,#VALUE!,753,10/6/2017,False,Approved,"544,05","376,84"
19878,67,#VALUE!,2528,6/8/2017,False,Approved,"544,05","376,84"
19898,67,#VALUE!,524,8/14/2017,True,Approved,"544,05","376,84"
19947,67,#VALUE!,1030,1/29/2017,False,Approved,"544,05","376,84"
268,68,#VALUE!,1516,8/27/2017,False,Approved,"1636,9","44,71"
309,68,#VALUE!,3394,11/27/2017,False,Approved,"1636,9","44,71"
570,68,#VALUE!,1396,12/21/2017,True,Approved,"1636,9","44,71"
669,68,#VALUE!,3420,4/7/2017,False,Approved,"1636,9","44,71"
872,68,#VALUE!,1970,7/24/2017,False,Approved,"1636,9","44,71"
1014,68,#VALUE!,50,4/27/2017,True,Approved,"1636,9","44,71"
1057,68,#VALUE!,1579,1/25/2017,False,Approved,"1636,9","44,71"
1088,68,#VALUE!,2678,7/21/2017,True,Approved,"1636,9","44,71"
1187,68,#VALUE!,1951,4/6/2017,False,Approved,"1636,9","44,71"
1530,68,#VALUE!,1210,12/13/2017,True,Approved,"1636,9","44,71"
1587,68,#VALUE!,1778,1/16/2017,True,Approved,"1636,9","44,71"
1686,68,#VALUE!,322,4/3/2017,True,Approved,"1636,9","44,71"
1797,68,#VALUE!,983,1/18/2017,True,Approved,"1636,9","44,71"
1839,68,#VALUE!,2212,6/19/2017,False,Approved,"1636,9","44,71"
2036,68,#VALUE!,1327,12/24/2017,False,Approved,"1636,9","44,71"
2119,68,#VALUE!,2826,5/26/2017,True,Approved,"1636,9","44,71"
2170,68,#VALUE!,3410,4/19/2017,True,Approved,"1636,9","44,71"
2270,68,#VALUE!,605,10/17/2017,False,Approved,"1636,9","44,71"
2459,68,#VALUE!,1793,7/17/2017,False,Approved,"1636,9","44,71"
2701,68,#VALUE!,871,11/6/2017,True,Approved,"1636,9","44,71"
2707,68,#VALUE!,693,2/14/2017,True,Approved,"1636,9","44,71"
2792,68,#VALUE!,1250,10/23/2017,False,Approved,"1636,9","44,71"
2853,68,#VALUE!,800,8/18/2017,False,Approved,"1636,9","44,71"
3150,68,#VALUE!,1473,5/14/2017,True,Approved,"1636,9","44,71"
3182,68,#VALUE!,2151,8/6/2017,False,Approved,"1636,9","44,71"
3251,68,#VALUE!,3159,12/5/2017,True,Approved,"1636,9","44,71"
3403,68,#VALUE!,3201,12/9/2017,False,Approved,"1636,9","44,71"
3429,68,#VALUE!,1889,6/22/2017,False,Approved,"1636,9","44,71"
3449,68,#VALUE!,2929,11/27/2017,False,Approved,"1636,9","44,71"
3533,68,#VALUE!,1131,2/4/2017,,Approved,"1636,9","44,71"
3662,68,#VALUE!,1927,9/7/2017,False,Approved,"1636,9","44,71"
3779,68,#VALUE!,2580,4/7/2017,False,Approved,"1636,9","44,71"
3828,68,#VALUE!,3379,10/8/2017,True,Approved,"1636,9","44,71"
3842,68,#VALUE!,2791,6/2/2017,False,Approved,"1636,9","44,71"
4412,68,#VALUE!,1638,2/12/2017,True,Approved,"1636,9","44,71"
4815,68,#VALUE!,2966,11/1/2017,False,Approved,"1636,9","44,71"
4846,68,#VALUE!,2874,5/1/2017,False,Approved,"1636,9","44,71"
4856,68,#VALUE!,2418,12/28/2017,True,Approved,"1636,9","44,71"
4933,68,#VALUE!,1247,4/13/2017,True,Approved,"1636,9","44,71"
4981,68,#VALUE!,786,1/21/2017,False,Approved,"1636,9","44,71"
5476,68,#VALUE!,634,11/29/2017,,Approved,"1636,9","44,71"
5502,68,#VALUE!,3337,3/11/2017,True,Approved,"1636,9","44,71"
5660,68,#VALUE!,668,9/2/2017,True,Approved,"1636,9","44,71"
5839,68,#VALUE!,1369,3/7/2017,False,Approved,"1636,9","44,71"
7253,68,#VALUE!,198,10/2/2017,False,Approved,"1636,9","44,71"
7840,68,#VALUE!,614,7/9/2017,True,Approved,"1636,9","44,71"
7941,68,#VALUE!,3409,7/11/2017,True,Approved,"1636,9","44,71"
8016,68,#VALUE!,2921,11/3/2017,True,Approved,"1636,9","44,71"
8454,68,#VALUE!,3000,9/22/2017,True,Approved,"1636,9","44,71"
8488,68,#VALUE!,1954,8/24/2017,False,Approved,"1636,9","44,71"
8528,68,#VALUE!,54,8/24/2017,True,Approved,"1636,9","44,71"
8531,68,#VALUE!,1961,12/5/2017,False,Approved,"1636,9","44,71"
8613,68,#VALUE!,2651,3/2/2017,True,Approved,"1636,9","44,71"
8634,68,#VALUE!,312,4/30/2017,True,Approved,"1636,9","44,71"
8782,68,#VALUE!,2696,2/9/2017,False,Approved,"1636,9","44,71"
8858,68,#VALUE!,3433,1/22/2017,True,Approved,"1636,9","44,71"
9199,68,#VALUE!,2637,10/18/2017,False,Approved,"1636,9","44,71"
9443,68,#VALUE!,2339,12/19/2017,True,Cancelled,"1636,9","44,71"
9612,68,#VALUE!,716,11/21/2017,True,Approved,"1636,9","44,71"
9618,68,#VALUE!,2172,1/19/2017,False,Approved,"1636,9","44,71"
9731,68,#VALUE!,212,2/14/2017,True,Approved,"1636,9","44,71"
9802,68,#VALUE!,1439,7/22/2017,,Approved,"1636,9","44,71"
9878,68,#VALUE!,2726,9/25/2017,True,Approved,"1636,9","44,71"
10125,68,#VALUE!,2497,1/4/2017,True,Approved,"1636,9","44,71"
10263,68,#VALUE!,1825,2/9/2017,True,Approved,"1636,9","44,71"
10283,68,#VALUE!,2340,12/25/2017,True,Approved,"1636,9","44,71"
10311,68,#VALUE!,2936,11/1/2017,True,Approved,"1636,9","44,71"
10387,68,#VALUE!,3273,7/15/2017,False,Approved,"1636,9","44,71"
10650,68,#VALUE!,2527,11/20/2017,False,Approved,"1636,9","44,71"
10747,68,#VALUE!,1824,11/22/2017,True,Approved,"1636,9","44,71"
10789,68,#VALUE!,62,12/25/2017,True,Approved,"1636,9","44,71"
11093,68,#VALUE!,1412,8/31/2017,False,Approved,"1636,9","44,71"
11118,68,#VALUE!,425,1/12/2017,False,Approved,"1636,9","44,71"
11268,68,#VALUE!,2759,1/5/2017,False,Approved,"1636,9","44,71"
11427,68,#VALUE!,3336,4/14/2017,True,Approved,"1636,9","44,71"
11572,68,#VALUE!,1267,3/25/2017,True,Approved,"1636,9","44,71"
12201,68,#VALUE!,762,6/16/2017,True,Approved,"1636,9","44,71"
12577,68,#VALUE!,2644,10/31/2017,False,Approved,"1636,9","44,71"
12590,68,#VALUE!,1303,10/21/2017,True,Approved,"1636,9","44,71"
13078,68,#VALUE!,1043,3/1/2017,False,Approved,"1636,9","44,71"
13188,68,#VALUE!,2542,11/17/2017,False,Approved,"1636,9","44,71"
13341,68,#VALUE!,1750,3/15/2017,False,Approved,"1636,9","44,71"
13443,68,#VALUE!,1216,3/13/2017,False,Approved,"1636,9","44,71"
13585,68,#VALUE!,16,9/22/2017,True,Approved,"1636,9","44,71"
13675,68,#VALUE!,1770,1/22/2017,True,Approved,"1636,9","44,71"
13747,68,#VALUE!,416,4/7/2017,True,Approved,"1636,9","44,71"
13993,68,#VALUE!,3047,9/18/2017,False,Approved,"1636,9","44,71"
14121,68,#VALUE!,2653,6/23/2017,True,Approved,"1636,9","44,71"
14328,68,#VALUE!,2932,2/16/2017,True,Approved,"1636,9","44,71"
14343,68,#VALUE!,1646,11/18/2017,True,Approved,"1636,9","44,71"
14516,68,#VALUE!,1740,7/28/2017,False,Approved,"1636,9","44,71"
14578,68,#VALUE!,2831,11/13/2017,False,Approved,"1636,9","44,71"
14637,68,#VALUE!,3117,6/14/2017,False,Approved,"1636,9","44,71"
14662,68,#VALUE!,873,3/9/2017,False,Approved,"1636,9","44,71"
14721,68,#VALUE!,1868,7/14/2017,True,Approved,"1636,9","44,71"
14726,68,#VALUE!,2188,3/31/2017,True,Approved,"1636,9","44,71"
14881,68,#VALUE!,1629,11/25/2017,True,Approved,"1636,9","44,71"
14914,68,#VALUE!,3228,3/31/2017,False,Approved,"1636,9","44,71"
14923,68,#VALUE!,2702,5/24/2017,False,Approved,"1636,9","44,71"
15035,68,#VALUE!,1783,6/27/2017,True,Approved,"1636,9","44,71"
15160,68,#VALUE!,387,11/29/2017,True,Approved,"1636,9","44,71"
15287,68,#VALUE!,596,9/25/2017,False,Approved,"1636,9","44,71"
15538,68,#VALUE!,1446,4/1/2017,True,Approved,"1636,9","44,71"
15546,68,#VALUE!,2198,2/13/2017,,Approved,"1636,9","44,71"
15576,68,#VALUE!,2820,4/1/2017,True,Approved,"1636,9","44,71"
15737,68,#VALUE!,1797,8/4/2017,True,Approved,"1636,9","44,71"
15778,68,#VALUE!,1866,10/31/2017,True,Approved,"1636,9","44,71"
15918,68,#VALUE!,2187,5/9/2017,True,Approved,"1636,9","44,71"
16051,68,#VALUE!,295,10/1/2017,False,Approved,"1636,9","44,71"
16058,68,#VALUE!,236,4/15/2017,False,Approved,"1636,9","44,71"
16101,68,#VALUE!,3003,3/6/2017,False,Approved,"1636,9","44,71"
16253,68,#VALUE!,14,5/11/2017,False,Approved,"1636,9","44,71"
16498,68,#VALUE!,3450,4/5/2017,False,Approved,"1636,9","44,71"
16518,68,#VALUE!,2747,7/21/2017,True,Approved,"1636,9","44,71"
16595,68,#VALUE!,2762,3/16/2017,False,Approved,"1636,9","44,71"
16854,68,#VALUE!,471,7/5/2017,False,Approved,"1636,9","44,71"
16911,68,#VALUE!,204,11/4/2017,False,Approved,"1636,9","44,71"
17091,68,#VALUE!,1171,7/10/2017,False,Approved,"1636,9","44,71"
17210,68,#VALUE!,1890,1/16/2017,True,Approved,"1636,9","44,71"
17250,68,#VALUE!,2808,12/24/2017,False,Approved,"1636,9","44,71"
17554,68,#VALUE!,1050,12/4/2017,True,Approved,"1636,9","44,71"
17915,68,#VALUE!,1459,5/1/2017,True,Approved,"1636,9","44,71"
17996,68,#VALUE!,2777,8/20/2017,False,Approved,"1636,9","44,71"
18043,68,#VALUE!,3106,2/8/2017,,Approved,"1636,9","44,71"
18176,68,#VALUE!,1811,2/21/2017,False,Approved,"1636,9","44,71"
18184,68,#VALUE!,2815,8/30/2017,True,Approved,"1636,9","44,71"
18190,68,#VALUE!,1755,11/12/2017,True,Approved,"1636,9","44,71"
18388,68,#VALUE!,2979,9/7/2017,True,Cancelled,"1636,9","44,71"
18591,68,#VALUE!,2151,3/10/2017,True,Approved,"1636,9","44,71"
18727,68,#VALUE!,703,7/11/2017,True,Approved,"1636,9","44,71"
18754,68,#VALUE!,2375,3/2/2017,False,Approved,"1636,9","44,71"
18996,68,#VALUE!,1140,2/13/2017,False,Approved,"1636,9","44,71"
19107,68,#VALUE!,1561,6/11/2017,True,Approved,"1636,9","44,71"
19137,68,#VALUE!,2587,6/15/2017,False,Approved,"1636,9","44,71"
19155,68,#VALUE!,1505,12/12/2017,False,Approved,"1636,9","44,71"
19166,68,#VALUE!,97,8/8/2017,True,Approved,"1636,9","44,71"
19190,68,#VALUE!,1516,11/23/2017,True,Approved,"1636,9","44,71"
19388,68,#VALUE!,1362,9/3/2017,False,Approved,"1636,9","44,71"
19432,68,#VALUE!,2555,2/2/2017,False,Approved,"1636,9","44,71"
19453,68,#VALUE!,3306,1/9/2017,True,Approved,"1636,9","44,71"
19464,68,#VALUE!,1644,11/29/2017,True,Approved,"1636,9","44,71"
19480,68,#VALUE!,2369,8/25/2017,False,Approved,"1636,9","44,71"
19585,68,#VALUE!,2120,1/25/2017,False,Approved,"1636,9","44,71"
19637,68,#VALUE!,732,10/27/2017,False,Approved,"1636,9","44,71"
19697,68,#VALUE!,619,10/26/2017,True,Approved,"1636,9","44,71"
19854,68,#VALUE!,130,2/2/2017,True,Approved,"1636,9","44,71"
161,69,#VALUE!,2381,7/10/2017,False,Approved,"792,9","594,68"
224,69,#VALUE!,579,4/25/2017,True,Approved,"792,9","594,68"
267,69,#VALUE!,3436,8/13/2017,True,Approved,"792,9","594,68"
360,69,#VALUE!,2140,4/26/2017,True,Approved,"1240,31","795,10"
479,69,#VALUE!,479,9/8/2017,True,Approved,"792,9","594,68"
668,69,#VALUE!,3190,3/3/2017,False,Approved,"792,9","594,68"
674,69,#VALUE!,1618,12/2/2017,True,Approved,"792,9","594,68"
745,69,#VALUE!,255,11/3/2017,False,Approved,"792,9","594,68"
764,69,#VALUE!,3435,6/28/2017,True,Approved,"792,9","594,68"
769,69,#VALUE!,285,1/9/2017,True,Approved,"792,9","594,68"
782,69,#VALUE!,3220,2/12/2017,False,Approved,"792,9","594,68"
789,69,#VALUE!,1877,7/3/2017,True,Approved,"1240,31","795,10"
923,69,#VALUE!,1181,6/4/2017,True,Approved,"792,9","594,68"
1150,69,#VALUE!,3084,3/6/2017,False,Approved,"792,9","594,68"
1243,69,#VALUE!,2407,8/4/2017,True,Approved,"1240,31","795,10"
1466,69,#VALUE!,1700,8/24/2017,False,Approved,"1240,31","795,10"
1486,69,#VALUE!,85,1/18/2017,True,Approved,"792,9","594,68"
1601,69,#VALUE!,1178,7/30/2017,False,Approved,"792,9","594,68"
1615,69,#VALUE!,3447,1/16/2017,True,Approved,"1240,31","795,10"
1639,69,#VALUE!,1867,4/8/2017,False,Approved,"792,9","594,68"
1641,69,#VALUE!,98,8/11/2017,False,Approved,"792,9","594,68"
1729,69,#VALUE!,929,8/25/2017,False,Approved,"792,9","594,68"
1774,69,#VALUE!,612,6/9/2017,False,Approved,"792,9","594,68"
1800,69,#VALUE!,2456,7/16/2017,True,Approved,"792,9","594,68"
1820,69,#VALUE!,2809,8/7/2017,False,Approved,"792,9","594,68"
1930,69,#VALUE!,2318,4/1/2017,True,Approved,"792,9","594,68"
1950,69,#VALUE!,2936,7/26/2017,False,Approved,"792,9","594,68"
2087,69,#VALUE!,2240,10/22/2017,True,Approved,"1240,31","795,10"
2131,69,#VALUE!,1743,10/5/2017,True,Approved,"792,9","594,68"
2279,69,#VALUE!,2348,4/26/2017,False,Approved,"792,9","594,68"
2443,69,#VALUE!,1512,6/21/2017,False,Approved,"1240,31","795,10"
2516,69,#VALUE!,851,9/24/2017,True,Approved,"792,9","594,68"
2557,69,#VALUE!,39,11/26/2017,False,Approved,"792,9","594,68"
2651,69,#VALUE!,240,4/9/2017,False,Cancelled,"1240,31","795,10"
2675,69,#VALUE!,2158,5/3/2017,True,Approved,"792,9","594,68"
2687,69,#VALUE!,2707,2/28/2017,False,Approved,"1240,31","795,10"
2810,69,#VALUE!,3489,4/7/2017,True,Approved,"792,9","594,68"
3004,69,#VALUE!,502,3/6/2017,True,Approved,"792,9","594,68"
3135,69,#VALUE!,157,4/16/2017,,Approved,"792,9","594,68"
3163,69,#VALUE!,3484,9/3/2017,False,Approved,"1240,31","795,10"
3189,69,#VALUE!,263,4/9/2017,False,Approved,"1240,31","795,10"
3194,69,#VALUE!,1559,11/4/2017,True,Approved,"1240,31","795,10"
3208,69,#VALUE!,3423,4/11/2017,False,Approved,"792,9","594,68"
3237,69,#VALUE!,1895,8/30/2017,False,Approved,"792,9","594,68"
3246,69,#VALUE!,407,10/15/2017,False,Approved,"1240,31","795,10"
3293,69,#VALUE!,3200,8/11/2017,True,Approved,"792,9","594,68"
3319,69,#VALUE!,3256,8/25/2017,False,Approved,"792,9","594,68"
3405,69,#VALUE!,1259,11/19/2017,True,Approved,"792,9","594,68"
3470,69,#VALUE!,2291,9/14/2017,True,Approved,"792,9","594,68"
3507,69,#VALUE!,367,11/17/2017,True,Approved,"792,9","594,68"
3667,69,#VALUE!,3193,3/17/2017,False,Approved,"1240,31","795,10"
3725,69,#VALUE!,1731,1/19/2017,False,Approved,"1240,31","795,10"
3763,69,#VALUE!,1252,5/12/2017,True,Approved,"792,9","594,68"
3971,69,#VALUE!,2090,7/20/2017,True,Approved,"792,9","594,68"
4010,69,#VALUE!,1074,12/14/2017,False,Approved,"1240,31","795,10"
4160,69,#VALUE!,1542,8/19/2017,True,Approved,"792,9","594,68"
4243,69,#VALUE!,3002,1/6/2017,True,Approved,"792,9","594,68"
4317,69,#VALUE!,1068,12/26/2017,False,Approved,"792,9","594,68"
4329,69,#VALUE!,2121,2/22/2017,False,Approved,"792,9","594,68"
4331,69,#VALUE!,3084,1/22/2017,False,Approved,"792,9","594,68"
4410,69,#VALUE!,3194,10/5/2017,True,Approved,"792,9","594,68"
4429,69,#VALUE!,1609,3/22/2017,False,Approved,"792,9","594,68"
4507,69,#VALUE!,445,12/6/2017,False,Approved,"792,9","594,68"
4518,69,#VALUE!,3199,9/29/2017,True,Approved,"792,9","594,68"
4552,69,#VALUE!,2944,1/23/2017,True,Approved,"792,9","594,68"
4577,69,#VALUE!,1272,12/6/2017,True,Approved,"792,9","594,68"
4598,69,#VALUE!,1720,11/1/2017,False,Approved,"792,9","594,68"
4788,69,#VALUE!,2980,8/1/2017,True,Approved,"792,9","594,68"
4810,69,#VALUE!,1313,1/18/2017,False,Approved,"792,9","594,68"
5017,69,#VALUE!,2454,6/2/2017,False,Approved,"792,9","594,68"
5036,69,#VALUE!,3242,1/6/2017,False,Approved,"792,9","594,68"
5038,69,#VALUE!,1286,11/9/2017,True,Approved,"1240,31","795,10"
5103,69,#VALUE!,1649,6/8/2017,True,Cancelled,"792,9","594,68"
5136,69,#VALUE!,2398,5/2/2017,False,Approved,"1240,31","795,10"
5292,69,#VALUE!,3161,10/8/2017,False,Approved,"792,9","594,68"
5729,69,#VALUE!,899,9/13/2017,False,Approved,"792,9","594,68"
5828,69,#VALUE!,635,11/20/2017,False,Approved,"792,9","594,68"
6098,69,#VALUE!,1184,5/11/2017,True,Approved,"792,9","594,68"
6150,69,#VALUE!,2605,8/31/2017,False,Approved,"1240,31","795,10"
6186,69,#VALUE!,212,6/26/2017,False,Approved,"792,9","594,68"
6200,69,#VALUE!,3477,10/25/2017,True,Approved,"792,9","594,68"
6266,69,#VALUE!,1990,4/24/2017,True,Approved,"1240,31","795,10"
6309,69,#VALUE!,3500,1/9/2017,True,Approved,"792,9","594,68"
6311,69,#VALUE!,2537,6/15/2017,False,Approved,"792,9","594,68"
6379,69,#VALUE!,3093,1/20/2017,False,Approved,"1240,31","795,10"
6495,69,#VALUE!,327,8/6/2017,True,Approved,"792,9","594,68"
6739,69,#VALUE!,398,4/21/2017,False,Approved,"792,9","594,68"
6782,69,#VALUE!,1726,1/7/2017,True,Cancelled,"1240,31","795,10"
6854,69,#VALUE!,377,5/9/2017,True,Approved,"792,9","594,68"
6870,69,#VALUE!,2675,7/12/2017,True,Approved,"792,9","594,68"
7046,69,#VALUE!,1207,12/10/2017,False,Approved,"792,9","594,68"
7209,69,#VALUE!,969,9/10/2017,True,Approved,"1240,31","795,10"
7249,69,#VALUE!,1916,2/1/2017,True,Approved,"1240,31","795,10"
7310,69,#VALUE!,3125,8/26/2017,True,Approved,"1240,31","795,10"
7430,69,#VALUE!,3015,8/20/2017,,Approved,"792,9","594,68"
7734,69,#VALUE!,1390,3/15/2017,True,Approved,"1240,31","795,10"
7774,69,#VALUE!,3439,10/9/2017,True,Approved,"792,9","594,68"
7808,69,#VALUE!,1126,12/11/2017,False,Approved,"792,9","594,68"
7843,69,#VALUE!,366,7/12/2017,False,Approved,"1240,31","795,10"
7847,69,#VALUE!,2943,4/9/2017,True,Approved,"1240,31","795,10"
7942,69,#VALUE!,742,1/22/2017,True,Approved,"792,9","594,68"
7975,69,#VALUE!,1195,11/1/2017,True,Approved,"792,9","594,68"
8031,69,#VALUE!,3288,4/11/2017,True,Approved,"1240,31","795,10"
8051,69,#VALUE!,2618,8/20/2017,True,Approved,"792,9","594,68"
8124,69,#VALUE!,1171,8/24/2017,True,Approved,"792,9","594,68"
8203,69,#VALUE!,2975,5/18/2017,False,Approved,"792,9","594,68"
8292,69,#VALUE!,1409,12/8/2017,False,Approved,"792,9","594,68"
8303,69,#VALUE!,1032,11/14/2017,False,Approved,"792,9","594,68"
8591,69,#VALUE!,9,2/4/2017,False,Approved,"792,9","594,68"
9086,69,#VALUE!,1356,12/8/2017,True,Approved,"1240,31","795,10"
9140,69,#VALUE!,1212,10/20/2017,False,Approved,"792,9","594,68"
9148,69,#VALUE!,2722,6/12/2017,False,Approved,"792,9","594,68"
9184,69,#VALUE!,656,6/13/2017,True,Approved,"1240,31","795,10"
9352,69,#VALUE!,1970,3/16/2017,True,Approved,"792,9","594,68"
9422,69,#VALUE!,77,2/2/2017,True,Approved,"792,9","594,68"
9594,69,#VALUE!,1370,3/8/2017,True,Approved,"792,9","594,68"
9735,69,#VALUE!,2041,1/16/2017,False,Approved,"792,9","594,68"
9806,69,#VALUE!,2400,12/11/2017,True,Approved,"792,9","594,68"
9848,69,#VALUE!,2654,2/16/2017,True,Approved,"792,9","594,68"
9882,69,#VALUE!,3363,3/5/2017,True,Approved,"1240,31","795,10"
10103,69,#VALUE!,561,11/26/2017,False,Approved,"792,9","594,68"
10147,69,#VALUE!,305,10/11/2017,False,Approved,"792,9","594,68"
10296,69,#VALUE!,2397,4/13/2017,True,Approved,"792,9","594,68"
10515,69,#VALUE!,1996,12/17/2017,True,Approved,"792,9","594,68"
10523,69,#VALUE!,2558,7/2/2017,False,Approved,"1240,31","795,10"
10530,69,#VALUE!,2753,9/19/2017,True,Approved,"792,9","594,68"
10580,69,#VALUE!,2022,8/12/2017,True,Approved,"792,9","594,68"
10706,69,#VALUE!,2432,1/4/2017,True,Approved,"792,9","594,68"
10735,69,#VALUE!,1481,12/1/2017,True,Approved,"792,9","594,68"
10904,69,#VALUE!,2623,7/5/2017,False,Approved,"792,9","594,68"
10943,69,#VALUE!,2188,9/17/2017,False,Approved,"792,9","594,68"
10968,69,#VALUE!,1821,10/29/2017,False,Approved,"1240,31","795,10"
11040,69,#VALUE!,2540,4/10/2017,True,Approved,"792,9","594,68"
11237,69,#VALUE!,168,6/1/2017,True,Approved,"792,9","594,68"
11335,69,#VALUE!,2476,7/5/2017,True,Approved,"1240,31","795,10"
11456,69,#VALUE!,3339,11/22/2017,True,Approved,"792,9","594,68"
11684,69,#VALUE!,1358,12/27/2017,False,Approved,"1240,31","795,10"
11727,69,#VALUE!,1215,4/5/2017,True,Approved,"792,9","594,68"
11796,69,#VALUE!,1665,3/29/2017,True,Approved,"792,9","594,68"
11853,69,#VALUE!,2237,6/13/2017,False,Approved,"792,9","594,68"
12006,69,#VALUE!,681,3/8/2017,False,Approved,"792,9","594,68"
12154,69,#VALUE!,2312,11/19/2017,False,Approved,"792,9","594,68"
12257,69,#VALUE!,2009,10/28/2017,False,Approved,"792,9","594,68"
12278,69,#VALUE!,2215,7/16/2017,False,Approved,"792,9","594,68"
12330,69,#VALUE!,464,4/5/2017,True,Approved,"792,9","594,68"
12331,69,#VALUE!,1314,11/23/2017,,Cancelled,"792,9","594,68"
12363,69,#VALUE!,3093,2/26/2017,False,Approved,"1240,31","795,10"
12419,69,#VALUE!,50,4/3/2017,True,Approved,"792,9","594,68"
12459,69,#VALUE!,1461,3/16/2017,False,Approved,"792,9","594,68"
12566,69,#VALUE!,2943,7/6/2017,True,Approved,"1240,31","795,10"
12775,69,#VALUE!,479,8/30/2017,False,Approved,"792,9","594,68"
13107,69,#VALUE!,3340,1/28/2017,False,Approved,"792,9","594,68"
13128,69,#VALUE!,2033,2/9/2017,False,Approved,"1240,31","795,10"
13197,69,#VALUE!,1565,10/28/2017,True,Approved,"1240,31","795,10"
13394,69,#VALUE!,288,2/14/2017,True,Approved,"1240,31","795,10"
13430,69,#VALUE!,2946,6/8/2017,True,Approved,"792,9","594,68"
13582,69,#VALUE!,2589,5/27/2017,False,Approved,"1240,31","795,10"
13688,69,#VALUE!,2914,3/20/2017,True,Approved,"792,9","594,68"
13708,69,#VALUE!,2267,1/16/2017,True,Approved,"792,9","594,68"
13884,69,#VALUE!,1934,7/29/2017,True,Approved,"792,9","594,68"
14082,69,#VALUE!,2397,10/22/2017,True,Approved,"792,9","594,68"
14224,69,#VALUE!,1351,1/4/2017,True,Approved,"1240,31","795,10"
14240,69,#VALUE!,1963,7/22/2017,False,Approved,"792,9","594,68"
